2.7600000e-01 2.7600000e-01 2.7600000e-01 2.7600000e-01 2.7600000e-01 2.7600000e-01 2.7600000e-01 2.7600000e-01 2.7600000e-01 2.7600000e-01
-1.2200000e+00 -9.5200000e-01 -6.2300000e-01 -2.9000000e-01 4.6000000e-02 3.8200000e-01 7.4900000e-01 9.9400000e-01 1.2710000e+00 1.4540000e+00
4.1480000e-01 4.1480000e-01 4.1480000e-01 4.1480000e-01 4.1480000e-01 4.1480000e-01 4.1480000e-01 4.1480000e-01 4.1480000e-01 4.1480000e-01
-1.3120000e+00 -1.0440000e+00 -7.1500000e-01 -3.8200000e-01 -4.6000000e-02 2.9000000e-01 6.5700000e-01 9.0200000e-01 1.1790000e+00 1.3620000e+00
2.2500000e+04 2.2500000e+04 2.2500000e+04 2.2500000e+04 2.2500000e+04 2.2500000e+04 2.2500000e+04 2.2500000e+04 2.2500000e+04 2.2500000e+04
